"id_cliente_servico";"dia_vencimento";"valor";"plano";"meses_contrato";"qtd_atendimento";"qtd_ordemservico";"cidade";"contrato"
308260;dia 85;99.99;(Migrado - teste-allrede)ALLREDE-DP-100MEGA-FIBRA;9.0;15;2;Jataí;cancelado
308265;dia 88;99.99;(Migrado - teste-allrede)ALLREDE-DP-100MEGA-FIBRA;9.0;0;0;Jataí;cancelado
308270;dia 9;119.9;(Migrado - teste-allrede) ALLREDE-DP-200MEGA-FIBRA;9.0;7;1;São Miguel do Passa Quatro;cancelado
308274;dia 88;99.99;(Migrado - teste-allrede)ALLREDE-DP-100MEGA-FIBRA;9.0;1;1;Jataí;cancelado
308277;dia 9;99.9;(Migrado - teste-allrede)ALLREDE-DP-100MEGA-FIBRA;9.0;6;2;Aparecida de Goiânia;cancelado
308279;dia 9;99.99;(Migrado - teste-allrede)ALLREDE-DP-100MEGA-FIBRA;9.0;3;3;Jataí;cancelado
308280;dia 85;99.99;(Migrado - teste-allrede)ALLREDE-DP-100MEGA-FIBRA;9.0;5;3;Jataí;cancelado
308286;dia 88;99.99;(Migrado - teste-allrede) ALLREDE-SCM-200MEGA-FIBRA;9.0;4;1;Jataí;cancelado
308287;dia 85;119.9;(Migrado - teste-allrede) ALLREDE-DP-200MEGA-FIBRA;9.0;8;3;Bela Vista de Goiás;cancelado
308289;dia 6;119.9;(Migrado - teste-allrede) ALLREDE-DP-200MEGA-FIBRA;9.0;12;2;Senador Canedo;cancelado
308294;dia 85;99.9;(Migrado - teste-allrede)ALLREDE-DP-100MEGA-FIBRA;9.0;10;4;Bela Vista de Goiás;cancelado
308298;dia 85;99.99;(Migrado - teste-allrede)ALLREDE-DP-100MEGA-FIBRA;9.0;20;2;Jataí;cancelado
308299;dia 85;99.9;(Migrado - teste-allrede)ALLREDE-DP-100MEGA-FIBRA;9.0;3;2;Bela Vista de Goiás;cancelado
308303;dia 85;99.9;(Migrado - teste-allrede)ALLREDE-DP-100MEGA-FIBRA;9.0;8;1;Bela Vista de Goiás;cancelado
308304;dia 9;20.0;(Migrado - teste-allrede) IP_FIXO_ADICIONAL-;9.0;1;0;Bela Vista de Goiás;cancelado
308306;dia 88;139.99;(Migrado - teste-allrede) ALLREDE-DP-200MEGA-FIBRA;9.0;0;1;Serranópolis;cancelado
308310;dia 9;350.0;(Migrado - teste-allrede) ALLREDE-SCM-50MEGA-FULL;9.0;1;0;Jataí;cancelado
308320;dia 88;99.99;(Migrado - teste-allrede)ALLREDE-DP-100MEGA-FIBRA;9.0;3;1;Jataí;cancelado
308321;dia 6;99.99;(Migrado - teste-allrede)ALLREDE-DP-100MEGA-FIBRA;9.0;9;7;Jataí;cancelado
344390;dia 4;85.0;(Migrado - teste-allrede)ALLREDE-DP-100MEGA-FIBRA;9.0;19;5;Caiapônia;cancelado
344393;dia 9;105.0;(Migrado - teste-allrede)ALLREDE-DP-100MEGA-FIBRA;9.0;4;1;Aragarças;cancelado
344395;dia 10;155.0;(Migrado - teste-allrede) ALLREDE-DP-500MEGA-FIBRA-DESC.5;9.0;3;2;Montividiu;cancelado
344396;dia 9;120.0;ALLREDE-DP-E-MT-400MEGA-FIBRA;9.0;10;3;Barra do Garças;cancelado
344397;dia 6;120.0;(Migrado - teste-allrede) ALLREDE-DP-400MEGA-FIBRA;9.0;2;2;Barra do Garças;cancelado
344399;dia 81;85.0;(Migrado - teste-allrede)ALLREDE-DP-100MEGA-FIBRA;9.0;4;1;Caiapônia;cancelado
344400;dia 6;120.0;(Migrado - teste-allrede) ALLREDE-DP-400MEGA-FIBRA;9.0;14;3;Barra do Garças;cancelado
344403;dia 4;155.0;(Migrado - teste-allrede) ALLREDE-DP-500MEGA-FIBRA;9.0;4;2;Aragarças;cancelado
344404;dia 85;99.99;(Migrado - teste-allrede) ALLREDE-DP-400MEGA-FIBRA;9.0;10;2;Rio Verde;cancelado
344406;dia 81;85.0;(Migrado - teste-allrede)ALLREDE-DP-100MEGA-FIBRA;9.0;5;3;Caiapônia;cancelado
344408;dia 11;85.0;(Migrado - teste-allrede)ALLREDE-DP-100MEGA-FIBRA;9.0;7;2;Caiapônia;cancelado
344409;dia 10;100.0;(Migrado - teste-allrede) ALLREDE-DP-200MEGA-FIBRA;9.0;7;4;Barra do Garças;cancelado
344412;dia 5;85.0;(Migrado - teste-allrede)ALLREDE-DP-100MEGA-FIBRA;9.0;7;3;Caiapônia;cancelado
344414;dia 4;115.0;(Migrado - teste-allrede) ALLREDE-DP-400MEGA-FIBRA;9.0;3;1;Barra do Garças;cancelado
344415;dia 4;90.0;(Migrado - teste-allrede) ALLREDE-DP-50MEGA-DESC5;9.0;12;2;Montividiu;cancelado
344416;dia 6;90.0;(Migrado - teste-allrede) ALLREDE-DP-50MEGA-DESC5;9.0;17;4;Montividiu;cancelado
344419;dia 10;120.0;ALLREDE-DP-E-MT-400MEGA-FIBRA;9.0;20;1;Barra do Garças;cancelado
344420;dia 10;100.0;(Migrado - teste-allrede) ALLREDE-DP-200MEGA-FIBRA;9.0;5;4;Barra do Garças;cancelado
344422;dia 6;105.0;(Migrado - teste-allrede) ALLREDE-DP-200MEGA-FIBRA;9.0;10;3;Barra do Garças;cancelado
344424;dia 9;120.0;(Migrado - teste-allrede) ALLREDE-DP-400MEGA-FIBRA;9.0;18;5;Barra do Garças;cancelado
344426;dia 5;114.99;(Migrado - teste-allrede) ALLREDE-DP-400MEGA-FIBRA;9.0;6;5;Barra do Garças;cancelado
344427;dia 9;99.99;(Migrado - teste-allrede) ALLREDE-DP-400MEGA-FIBRA;9.0;3;1;Rio Verde;cancelado
344432;dia 4;90.0;(Migrado - teste-allrede) ALLREDE-DP-50MEGA-DESC5;9.0;13;3;Montividiu;cancelado
344433;dia 9;99.99;(Migrado - teste-allrede) ALLREDE-DP-400MEGA-FIBRA;9.0;14;4;Rio Verde;cancelado
344434;dia 10;99.99;(Migrado - teste-allrede) ALLREDE-DP-400MEGA-FIBRA;9.0;9;2;Rio Verde;cancelado
344437;dia 11;65.0;(Migrado - teste-allrede) ALLREDE-DP-20MEGA-DESC.5;9.0;6;6;Caiapônia;cancelado
344442;dia 9;155.0;(Migrado - teste-allrede) ALLREDE-DP-500MEGA-FIBRA;9.0;3;1;Barra do Garças;cancelado
344448;dia 5;99.99;(Migrado - teste-allrede) ALLREDE-DP-400MEGA-FIBRA;9.0;2;1;Rio Verde;cancelado
344449;dia 4;85.0;(Migrado - teste-allrede) ALLREDE-DP-50MEGA;9.0;1;0;Aragarças;cancelado
344451;dia 5;99.99;(Migrado - teste-allrede) ALLREDE-DP-400MEGA-FIBRA;9.0;4;2;Rio Verde;cancelado
344453;dia 4;99.99;(Migrado - teste-allrede) ALLREDE-DP-400MEGA-FIBRA;9.0;17;1;Rio Verde;cancelado
344454;dia 5;85.0;(Migrado - teste-allrede)ALLREDE-DP-100MEGA-FIBRA;9.0;21;6;Caiapônia;cancelado
344455;dia 5;105.0;(Migrado - teste-allrede) ALLREDE-DP-200MEGA-FIBRA-DESC5;9.0;4;0;Aragarças;cancelado
344457;dia 83;105.0;(Migrado - teste-allrede) ALLREDE-DP-200MEGA-FIBRA;9.0;1;2;Barra do Garças;cancelado
344458;dia 4;105.0;(Migrado - teste-allrede) ALLREDE-DP-100MEGA-FIBRA-DESC.5;9.0;19;4;Montividiu;cancelado
344459;dia 4;105.0;(Migrado - teste-allrede) ALLREDE-DP-200MEGA-FIBRA;9.0;14;2;Aragarças;cancelado
344460;dia 4;99.99;(Migrado - teste-allrede) ALLREDE-DP-400MEGA-FIBRA;9.0;9;2;Rio Verde;cancelado
344461;dia 4;99.99;(Migrado - teste-allrede) ALLREDE-DP-400MEGA-FIBRA;9.0;15;2;Rio Verde;cancelado
344462;dia 5;99.99;(Migrado - teste-allrede) ALLREDE-DP-400MEGA-FIBRA;9.0;17;3;Rio Verde;cancelado
344465;dia 4;99.99;(Migrado - teste-allrede) ALLREDE-DP-400MEGA-FIBRA;9.0;15;2;Rio Verde;cancelado
344468;dia 4;105.0;ALLREDE-DP-E-MT-200MEGA-FIBRA;9.0;5;0;Barra do Garças;cancelado
344469;dia 4;95.0;(Migrado - teste-allrede) ALLREDE-DP-50MEGA;9.0;8;5;Aragarças;cancelado
344472;dia 5;105.0;(Migrado - teste-allrede)ALLREDE-DP-100MEGA-FIBRA;9.0;0;0;Montividiu;cancelado
344473;dia 85;99.99;(Migrado - teste-allrede)ALLREDE-DP-100MEGA-FIBRA;9.0;9;2;Jataí;cancelado
344475;dia 6;99.9;(Migrado - teste-allrede)ALLREDE-DP-100MEGA-FIBRA;9.0;2;2;Bela Vista de Goiás;cancelado
344476;dia 9;139.9;(Migrado - UNILINK(TESTE-ALLREDE)) UNI_BVG_50 (265);9.0;2;0;Bela Vista de Goiás;cancelado
344477;dia 97;99.99;(Migrado - teste-allrede)ALLREDE-DP-100MEGA-FIBRA;9.0;6;1;Jataí;cancelado
344479;dia 97;99.9;(Migrado - teste-allrede)ALLREDE-DP-100MEGA-FIBRA;9.0;10;2;Bela Vista de Goiás;cancelado
344480;dia 6;99.99;(Migrado - teste-allrede)ALLREDE-DP-100MEGA-FIBRA;9.0;4;1;Jataí;cancelado
344482;dia 6;169.9;(Migrado - teste-allrede) ALLREDE-DP-600MEGA-FIBRA;9.0;1;2;Jataí;cancelado
344484;dia 85;99.99;(Migrado - teste-allrede) ALLREDE-SCM-200MEGA-FIBRA;9.0;0;1;Jataí;cancelado
344487;dia 88;320.0;(Migrado - teste-allrede) ALLREDE-DP-50MEGA-DESC5;9.0;1;4;Jataí;cancelado
344489;dia 97;99.99;(Migrado - teste-allrede)ALLREDE-DP-100MEGA-FIBRA;9.0;3;2;Jataí;cancelado
344494;dia 85;99.99;(Migrado - teste-allrede)ALLREDE-DP-100MEGA-FIBRA;9.0;8;3;Jataí;cancelado
344495;dia 97;85.0;(Migrado - teste-allrede)ALLREDE-DP-100MEGA-FIBRA;9.0;12;1;Cristalina;cancelado
344498;dia 6;99.99;(Migrado - teste-allrede)ALLREDE-DP-100MEGA-FIBRA;8.0;8;1;Jataí;cancelado
344503;dia 6;50.0;(Migrado - teste-allrede) IP RESERVADO;8.0;0;0;Jataí;cancelado
344504;dia 9;50.0;(Migrado - teste-allrede) IP RESERVADO;8.0;0;0;Jataí;cancelado
344506;dia 6;119.9;(Migrado - teste-allrede) ALLREDE-DP-200MEGA-FIBRA;8.0;16;2;Bela Vista de Goiás;cancelado
344507;dia 97;220.0;(Migrado - teste-allrede) ALLREDE-DP-300MEGA-FIBRA;8.0;3;2;Goiânia;cancelado
344508;dia 97;99.9;(Migrado - teste-allrede)ALLREDE-DP-100MEGA-FIBRA;8.0;10;2;Bela Vista de Goiás;cancelado
344511;dia 6;99.99;(Migrado - teste-allrede)ALLREDE-DP-100MEGA-FIBRA;8.0;18;2;Serranópolis;cancelado
344515;dia 6;99.99;(Migrado - teste-allrede)ALLREDE-DP-100MEGA-FIBRA;8.0;12;2;Serranópolis;cancelado
344516;dia 85;320.0;(Migrado - teste-allrede) ALLREDE-DP-50MEGA;8.0;2;1;Jataí;cancelado
344518;dia 88;99.99;(Migrado - teste-allrede)ALLREDE-DP-100MEGA-FIBRA;8.0;1;1;Jataí;cancelado
344519;dia 9;99.99;(Migrado - teste-allrede)ALLREDE-DP-100MEGA-FIBRA;8.0;7;2;Jataí;cancelado
344525;dia 88;135.0;(Migrado - teste-allrede) ALLREDE-DP-400MEGA-FIBRA;8.0;7;1;Rio Verde;cancelado
344526;dia 88;99.99;(Migrado - teste-allrede) ALLREDE-DP-400MEGA-FIBRA;8.0;26;2;Rio Verde;cancelado
344529;dia 6;99.99;(Migrado - teste-allrede)ALLREDE-DP-100MEGA-FIBRA;8.0;17;2;Jataí;cancelado
344531;dia 88;115.0;ALLREDE-DP-E-MT-400MEGA-FIBRA;8.0;8;0;Barra do Garças;cancelado
344532;dia 88;85.0;(Migrado - teste-allrede)ALLREDE-DP-100MEGA-FIBRA;8.0;2;1;Caiapônia;cancelado
344533;dia 6;99.9;(Migrado - teste-allrede)ALLREDE-DP-100MEGA-FIBRA;8.0;12;4;São Miguel do Passa Quatro;cancelado
344534;dia 4;130.0;(Migrado - teste-allrede) ALLREDE-DP-200MEGA-FIBRA;8.0;1;0;Barra do Garças;cancelado
344535;dia 10;70.0;(Migrado - teste-allrede) ALLREDE-DP-20MEGA;8.0;6;5;Barra do Garças;cancelado
344536;dia 9;100.0;ALLREDE-DP-E-MT-200MEGA-FIBRA;8.0;8;4;Barra do Garças;cancelado
344538;dia 97;100.0;(Migrado - teste-allrede) ALLREDE-DP-200MEGA-FIBRA;8.0;0;0;Aragarças;cancelado
344539;dia 97;100.0;(Migrado - teste-allrede) ALLREDE-DP-200MEGA-FIBRA;8.0;1;2;Aragarças;cancelado
344541;dia 6;99.99;(Migrado - teste-allrede)ALLREDE-DP-100MEGA-FIBRA;8.0;9;3;Jataí;cancelado
344542;dia 85;99.99;(Migrado - teste-allrede)ALLREDE-DP-100MEGA-FIBRA;8.0;2;2;Jataí;cancelado
344543;dia 88;119.9;(Migrado - teste-allrede) ALLREDE-DP-200MEGA-FIBRA;8.0;1;1;Bela Vista de Goiás;cancelado
344544;dia 4;259.99;(Migrado - UNILINK(TESTE-ALLREDE)) PERS [100MB/10MB];8.0;0;0;Montividiu;cancelado
344546;dia 14;99.99;(Migrado - teste-allrede)ALLREDE-DP-100MEGA-FIBRA;8.0;16;3;Jataí;cancelado
344550;dia 6;115.0;(Migrado - teste-allrede) ALLREDE-DP-400MEGA-FIBRA;8.0;14;5;Barra do Garças;cancelado
344555;dia 6;13980.0;(Migrado - teste-allrede) ISP [2GB];8.0;4;1;Piracanjuba;cancelado
344559;dia 4;105.0;(Migrado - teste-allrede) ALLREDE-DP-100MEGA-FIBRA-DESC.5;8.0;19;2;Montividiu;cancelado
344560;dia 6;99.99;(Migrado - teste-allrede)ALLREDE-DP-100MEGA-FIBRA;8.0;2;0;Jataí;cancelado
344561;dia 88;95.0;(Migrado - teste-allrede)ALLREDE-DP-100MEGA-FIBRA;8.0;1;0;Rio Verde;cancelado
344562;dia 4;105.0;(Migrado - teste-allrede)ALLREDE-DP-100MEGA-FIBRA;8.0;2;2;Montividiu;cancelado
344564;dia 10;100.0;(Migrado - teste-allrede) ALLREDE-DP-200MEGA-FIBRA;8.0;4;4;Barra do Garças;cancelado
344568;dia 97;135.0;(Migrado - teste-allrede) ALLREDE-DP-400MEGA-FIBRA;8.0;4;5;Rio Verde;cancelado
344569;dia 14;99.99;(Migrado - UNILINK(TESTE-ALLREDE)) PERS [20MB/2MB];8.0;0;0;Aragarças;cancelado
344571;dia 85;99.9;(Migrado - teste-allrede)ALLREDE-DP-100MEGA-FIBRA;8.0;1;0;Bela Vista de Goiás;cancelado
344572;dia 88;99.99;(Migrado - teste-allrede)ALLREDE-DP-100MEGA-FIBRA;8.0;2;1;Jataí;cancelado
344575;dia 88;99.99;(Migrado - teste-allrede)ALLREDE-DP-100MEGA-FIBRA;8.0;7;1;Jataí;cancelado
344576;dia 97;99.99;(Migrado - teste-allrede)ALLREDE-DP-100MEGA-FIBRA;8.0;15;6;Jataí;cancelado
344579;dia 88;85.0;(Migrado - teste-allrede)ALLREDE-DP-100MEGA-FIBRA;8.0;24;3;Caiapônia;cancelado
344582;dia 6;100.0;ALLREDE-DP-E-MT-200MEGA-FIBRA;8.0;9;7;Barra do Garças;cancelado
344585;dia 88;99.99;(Migrado - teste-allrede)ALLREDE-DP-100MEGA-FIBRA;8.0;2;2;Serranópolis;cancelado
344587;dia 6;139.99;(Migrado - teste-allrede) ALLREDE-DP-200MEGA-FIBRA;8.0;6;2;Serranópolis;cancelado
344589;dia 88;99.9;(Migrado - teste-allrede)ALLREDE-DP-100MEGA-FIBRA;8.0;2;1;Bela Vista de Goiás;cancelado
344590;dia 4;100.0;(Migrado - teste-allrede) ALLREDE-DP-200MEGA-FIBRA;8.0;2;1;Barra do Garças;cancelado
344593;dia 6;99.9;(Migrado - teste-allrede)ALLREDE-DP-100MEGA-FIBRA;8.0;10;2;Aparecida de Goiânia;cancelado
344597;dia 97;99.99;(Migrado - teste-allrede)ALLREDE-DP-100MEGA-FIBRA;8.0;16;3;Jataí;cancelado
344599;dia 88;99.99;(Migrado - teste-allrede)ALLREDE-DP-100MEGA-FIBRA;8.0;4;2;Serranópolis;cancelado
344604;dia 88;105.0;(Migrado - teste-allrede) ALLREDE-DP-200MEGA-FIBRA;8.0;2;1;Caiapônia;cancelado
344605;dia 88;115.0;(Migrado - teste-allrede) ALLREDE-DP-400MEGA-FIBRA;8.0;0;0;Barra do Garças;cancelado
344611;dia 10;100.0;(Migrado - teste-allrede) ALLREDE-DP-200MEGA-FIBRA-DESC5;8.0;6;3;Aragarças;cancelado
344612;dia 88;100.0;ALLREDE-DP-E-MT-100MEGA-FIBRA;8.0;3;1;Barra do Garças;cancelado
344616;dia 88;100.0;(Migrado - UNILINK(TESTE-ALLREDE)) PERS [200MB/100MB];8.0;1;0;Barra do Garças;cancelado
344623;dia 88;99.99;(Migrado - teste-allrede)ALLREDE-DP-100MEGA-FIBRA;8.0;9;1;Jataí;cancelado
344629;dia 9;99.99;(Migrado - teste-allrede)ALLREDE-DP-100MEGA-FIBRA;8.0;8;2;Jataí;cancelado
344630;dia 6;115.0;ALLREDE-DP-E-MT-400MEGA-FIBRA;8.0;3;3;Barra do Garças;cancelado
344631;dia 97;20.0;(Migrado - UNILINK(TESTE-ALLREDE)) PREFEITURA DE ARAGARÇAS;8.0;0;0;Jataí;cancelado
344633;dia 88;100.0;ALLREDE-DP-E-MT-200MEGA-FIBRA;8.0;6;2;Barra do Garças;cancelado
344635;dia 97;150.0;(Migrado - teste-allrede) ALLREDE-DP-500MEGA-FIBRA;8.0;3;2;Barra do Garças;cancelado
344637;dia 88;215.0;(Migrado - teste-allrede) UNI_PJ_SUPER;8.0;2;1;Bela Vista de Goiás;cancelado
344645;dia 88;99.9;(Migrado - teste-allrede)ALLREDE-DP-100MEGA-FIBRA;8.0;3;1;São Miguel do Passa Quatro;cancelado
344647;dia 88;99.99;(Migrado - teste-allrede)ALLREDE-DP-100MEGA-FIBRA;8.0;7;7;Jataí;cancelado
344648;dia 97;99.99;(Migrado - teste-allrede) ALLREDE-SCM-200MEGA-FIBRA;8.0;0;0;Jataí;cancelado
344651;dia 97;85.0;(Migrado - teste-allrede) ALLREDE-DP-50MEGA;8.0;0;0;Caiapônia;cancelado
344653;dia 97;100.0;(Migrado - UNILINK(TESTE-ALLREDE)) PERS [200MB/100MB];8.0;0;0;Barra do Garças;cancelado
344655;dia 88;99.99;(Migrado - teste-allrede) ALLREDE-DP-400MEGA-FIBRA;8.0;5;1;Rio Verde;cancelado
344659;dia 88;100.0;(Migrado - teste-allrede) ALLREDE-DP-200MEGA-FIBRA;8.0;10;10;Aragarças;cancelado
344662;dia 6;99.99;(Migrado - teste-allrede) ALLREDE-SCM-200MEGA-FIBRA;8.0;0;1;Jataí;cancelado
344663;dia 85;115.0;ALLREDE-DP-E-MT-400MEGA-FIBRA;8.0;5;1;Barra do Garças;cancelado
344666;dia 6;115.0;(Migrado - teste-allrede) ALLREDE-DP-400MEGA-FIBRA;8.0;1;0;Barra do Garças;cancelado
344667;dia 6;99.99;(Migrado - teste-allrede)ALLREDE-DP-100MEGA-FIBRA;8.0;1;1;Jataí;cancelado
344675;dia 97;120.0;(Migrado - teste-allrede) ALLREDE-DP-5MEGA;8.0;0;0;Jataí;cancelado
344683;dia 6;99.99;(Migrado - teste-allrede)ALLREDE-DP-100MEGA-FIBRA;8.0;6;1;Jataí;cancelado
344687;dia 6;99.99;(Migrado - teste-allrede)ALLREDE-DP-100MEGA-FIBRA;8.0;25;2;Jataí;cancelado
344688;dia 6;100.0;ALLREDE-DP-E-MT-200MEGA-FIBRA;8.0;15;6;Barra do Garças;cancelado
344691;dia 97;29.9;(Migrado - UNILINK(TESTE-ALLREDE)) ALUGUEL DE ROTEADOR;8.0;0;1;Aragarças;cancelado
344692;dia 97;29.9;(Migrado - UNILINK(TESTE-ALLREDE)) ALUGUEL DE ROTEADOR;8.0;0;1;Barra do Garças;cancelado
344693;dia 97;100.0;(Migrado - teste-allrede) ALLREDE-DP-200MEGA-FIBRA;8.0;8;2;Aragarças;cancelado
344694;dia 6;220.0;(Migrado - teste-allrede) ALLREDE-DP-300MEGA-FIBRA;8.0;0;0;Goiânia;cancelado
344695;dia 6;99.99;(Migrado - teste-allrede) ALLREDE-DP-400MEGA-FIBRA;8.0;1;0;Rio Verde;cancelado
344696;dia 6;99.99;(Migrado - teste-allrede)ALLREDE-DP-100MEGA-FIBRA;8.0;17;2;Jataí;cancelado
344698;dia 88;99.99;(Migrado - teste-allrede)ALLREDE-DP-100MEGA-FIBRA;8.0;13;2;Jataí;cancelado
344702;dia 97;115.0;ALLREDE-DP-E-MT-400MEGA-FIBRA;8.0;2;0;Barra do Garças;cancelado
344705;dia 6;239.99;(Migrado - teste-allrede) ALLREDE-DP-500MEGA-FIBRA;8.0;0;0;Montividiu;cancelado
344708;dia 88;99.99;(Migrado - teste-allrede) ALLREDE-DP-400MEGA-FIBRA;8.0;14;4;Rio Verde;cancelado
344710;dia 6;119.9;(Migrado - teste-allrede) ALLREDE-DP-200MEGA-FIBRA;8.0;10;3;Bela Vista de Goiás;cancelado
344711;dia 6;290.0;ALL BUSINESS - (IP) - GO;8.0;0;3;Bela Vista de Goiás;cancelado
344713;dia 88;99.99;(Migrado - teste-allrede) ALLREDE-DP-400MEGA-FIBRA;8.0;13;5;Rio Verde;cancelado
344714;dia 6;135.0;(Migrado - teste-allrede) ALLREDE-DP-400MEGA-FIBRA;8.0;2;1;Rio Verde;cancelado
344715;dia 88;99.99;(Migrado - teste-allrede)ALLREDE-DP-100MEGA-FIBRA;8.0;5;2;Jataí;cancelado
344717;dia 88;99.9;(Migrado - teste-allrede) UFT_100MB_PROMO+200MB-;8.0;1;2;Bela Vista de Goiás;cancelado
344718;dia 88;109.9;(Migrado - teste-allrede) ALLREDE-DP-200MEGA-FIBRA;8.0;16;0;Bela Vista de Goiás;cancelado
344719;dia 9;115.0;ALLREDE-DP-E-MT-400MEGA-FIBRA;8.0;8;2;Barra do Garças;cancelado
344721;dia 6;99.9;(Migrado - teste-allrede)ALLREDE-DP-100MEGA-FIBRA;8.0;14;3;Bela Vista de Goiás;cancelado
344722;dia 88;135.0;(Migrado - teste-allrede) ALLREDE-DP-400MEGA-FIBRA;8.0;4;2;Rio Verde;cancelado
344723;dia 88;99.99;(Migrado - teste-allrede)ALLREDE-DP-100MEGA-FIBRA;8.0;6;3;Jataí;cancelado
344724;dia 9;99.99;(Migrado - teste-allrede)ALLREDE-DP-100MEGA-FIBRA;8.0;2;1;Jataí;cancelado
344725;dia 88;99.99;(Migrado - teste-allrede)ALLREDE-DP-100MEGA-FIBRA;8.0;26;1;Jataí;cancelado
344726;dia 14;99.99;(Migrado - teste-allrede)ALLREDE-DP-100MEGA-FIBRA;8.0;6;4;Jataí;cancelado
344727;dia 14;99.99;(Migrado - teste-allrede)ALLREDE-DP-100MEGA-FIBRA;8.0;0;1;Jataí;cancelado
344732;dia 88;99.99;(Migrado - teste-allrede)ALLREDE-DP-100MEGA-FIBRA;8.0;30;2;Jataí;cancelado
344734;dia 88;139.99;(Migrado - teste-allrede) ALLREDE-DP-200MEGA-FIBRA;8.0;6;5;Jataí;cancelado
344735;dia 97;99.99;(Migrado - teste-allrede)ALLREDE-DP-100MEGA-FIBRA;8.0;4;3;Jataí;cancelado
344739;dia 6;99.99;(Migrado - teste-allrede) ALLREDE-DP-400MEGA-FIBRA;8.0;8;7;Rio Verde;cancelado
344744;dia 9;115.0;ALLREDE-DP-E-MT-400MEGA-FIBRA;8.0;10;1;Barra do Garças;cancelado
344746;dia 10;115.0;(Migrado - teste-allrede) ALLREDE-DP-400MEGA-FIBRA;8.0;17;4;Barra do Garças;cancelado
344748;dia 6;99.99;(Migrado - teste-allrede)ALLREDE-DP-100MEGA-FIBRA;8.0;6;3;Jataí;cancelado
344749;dia 97;99.99;(Migrado - teste-allrede)ALLREDE-DP-100MEGA-FIBRA;8.0;3;1;Jataí;cancelado
344753;dia 97;115.0;ALLREDE-DP-E-MT-400MEGA-FIBRA;8.0;12;4;Barra do Garças;cancelado
344755;dia 4;160.0;(Migrado - teste-allrede) ALLREDE-DP-300MEGA-FIBRA;8.0;4;0;Barra do Garças;cancelado
344756;dia 9;99.99;(Migrado - teste-allrede)ALLREDE-DP-100MEGA-FIBRA;8.0;3;2;Serranópolis;cancelado
344759;dia 10;100.0;(Migrado - teste-allrede) ALLREDE-DP-200MEGA-FIBRA;8.0;0;1;Aragarças;cancelado
344760;dia 88;99.99;(Migrado - teste-allrede)ALLREDE-DP-100MEGA-FIBRA;8.0;2;1;Serranópolis;cancelado
344761;dia 97;80.0;ALLREDE-DP-E-MT-50MEGA;8.0;4;0;Barra do Garças;cancelado
344766;dia 6;99.99;(Migrado - teste-allrede)ALLREDE-DP-100MEGA-FIBRA;8.0;1;1;Jataí;cancelado
344767;dia 6;99.99;(Migrado - teste-allrede)ALLREDE-DP-100MEGA-FIBRA;8.0;14;2;Jataí;cancelado
344770;dia 85;99.99;(Migrado - teste-allrede)ALLREDE-DP-100MEGA-FIBRA;8.0;4;1;Jataí;cancelado
344771;dia 6;115.0;ALLREDE-DP-E-MT-400MEGA-FIBRA;8.0;3;4;Barra do Garças;cancelado
344772;dia 6;99.99;(Migrado - teste-allrede)ALLREDE-DP-100MEGA-FIBRA;8.0;7;2;Jataí;cancelado
344774;dia 6;99.99;(Migrado - teste-allrede)ALLREDE-DP-100MEGA-FIBRA;8.0;6;2;Jataí;cancelado
344775;dia 97;99.99;(Migrado - teste-allrede)ALLREDE-DP-100MEGA-FIBRA;8.0;13;2;Jataí;cancelado
344777;dia 88;99.99;(Migrado - teste-allrede)ALLREDE-DP-100MEGA-FIBRA;8.0;6;2;Jataí;cancelado
344778;dia 88;150.0;ALLREDE-DP-E-MT-500MEGA-FIBRA;8.0;1;0;Barra do Garças;cancelado
344782;dia 88;40.0;(Migrado - teste-allrede) ALLREDE-DP-400MEGA-FIBRA;8.0;3;2;Rio Verde;cancelado
344784;dia 88;105.0;(Migrado - UNILINK(TESTE-ALLREDE)) PERS [100MB/10MB];8.0;2;2;Montividiu;cancelado
344786;dia 6;105.0;(Migrado - teste-allrede) ALLREDE-DP-100MEGA-FIBRA-DESC.5;8.0;2;2;Montividiu;cancelado
344791;dia 88;99.9;(Migrado - teste-allrede)ALLREDE-DP-100MEGA-FIBRA;8.0;12;4;Senador Canedo;cancelado
344792;dia 97;100.0;(Migrado - teste-allrede) ALLREDE-DP-200MEGA-FIBRA;8.0;7;2;Aragarças;cancelado
344793;dia 6;139.9;(Migrado - teste-allrede) ALLREDE-DP-50MEGA;8.0;9;2;Bela Vista de Goiás;cancelado
344794;dia 97;100.0;(Migrado - teste-allrede) ALLREDE-DP-200MEGA-FIBRA;8.0;14;4;Barra do Garças;cancelado
344799;dia 97;130.0;ALLREDE-DP-E-MT-200MEGA-FIBRA;8.0;6;1;Barra do Garças;cancelado
344802;dia 97;70.0;(Migrado - teste-allrede) ALLREDE-DP-20MEGA;8.0;14;3;Aragarças;cancelado
344806;dia 88;115.0;ALLREDE-DP-E-MT-400MEGA-FIBRA;8.0;14;4;Barra do Garças;cancelado
344807;dia 88;99.9;(Migrado - teste-allrede)ALLREDE-DP-100MEGA-FIBRA;8.0;1;1;Bela Vista de Goiás;cancelado
344808;dia 6;99.9;(Migrado - teste-allrede)ALLREDE-DP-100MEGA-FIBRA;8.0;12;2;Bela Vista de Goiás;cancelado
