"cod_servico";"dia_vencimento";"valor";"plano";"meses_contrato";"equipamento";"qtd_atendimento";"qtd_ordemservico";"cod_cidade";"contrato"
239736;4;139.9;527;7.0;"{""interface"":""gpon-onu_1\/4\/5:39"",""onu_type"":""ZTE-F670L\r"",""state"":""working"",""distance"":""1139m"",""ont_rx_power"":-26.596,""rx_signal"":-21.938}";3;1;890;11
239737;4;119.9;628;7.0;"";10;2;1122;9
239739;85;149.9;1285;7.0;"";7;1;1047;9
239740;4;139.9;534;7.0;"";23;2;805;9
239741;5;139.9;4372;7.0;"{""onu_type"":""HG260""}";5;2;805;11
239742;4;149.9;1279;7.0;"{""onu_type"":""HG260""}";28;3;805;9
239743;7;119.9;4285;7.0;"{""interface"":""gpon-onu_1\/4\/16:106"",""onu_type"":""F670LV1.1.01\r"",""state"":""working"",""distance"":""4701m"",""ont_rx_power"":-25.087,""rx_signal"":-23.768}";29;2;890;11
239747;4;139.9;1415;7.0;"";20;2;805;9
239749;4;129.99;1321;7.0;"";18;2;890;9
239751;5;139.9;534;7.0;"";12;3;805;9
239754;5;119.9;4290;7.0;"{""interface"":""gpon-onu_1\/9\/7:29"",""onu_type"":""ZTE-F601\r"",""state"":""working"",""distance"":""783m""}";4;1;1122;11
239756;5;0.0;489;7.0;"";0;0;890;9
239757;4;139.9;527;7.0;"";5;1;890;9
239759;4;149.9;1279;7.0;"";2;0;805;9
239761;7;119.9;628;7.0;"[]";8;3;1015;9
239762;4;169.9;656;7.0;"";3;2;805;9
239764;4;119.9;1001;7.0;"{""onu_type"":""HG260""}";5;1;805;11
239765;7;0.0;489;7.0;"";12;0;805;11
239766;7;0.0;489;7.0;"";1;0;805;11
239768;4;139.9;4204;7.0;"";4;1;805;11
239769;6;139.9;1415;7.0;"";18;3;805;9
239770;7;139.9;527;7.0;"";4;2;805;11
239771;4;129.99;4287;7.0;"";13;1;890;11
239773;7;119.9;628;7.0;"[]";6;3;1015;9
239776;14;139.9;1415;7.0;"";21;3;805;9
239777;9;129.99;4287;7.0;"";10;1;890;11
239778;7;149.9;1285;7.0;"";5;1;1047;9
239780;7;139.9;527;7.0;"";14;3;890;9
239783;14;139.9;527;7.0;"";6;2;890;9
239784;4;119.9;536;7.0;"";1;1;805;9
239785;7;119.9;655;7.0;"";15;1;1052;9
239786;5;139.9;527;7.0;"";11;2;890;9
239787;13;169.9;656;7.0;"";10;1;1052;9
239790;7;139.9;527;7.0;"";11;1;948;11
239791;14;19.9;507;7.0;"";1;0;890;9
239792;4;19.9;507;7.0;"";0;0;805;9
239793;4;29.9;509;7.0;"";2;0;890;11
239794;4;19.9;507;7.0;"";5;0;890;11
239795;4;29.9;509;7.0;"";13;0;805;9
239799;4;29.9;509;7.0;"";11;0;890;14
239800;5;139.9;4294;7.0;"";3;1;805;11
239801;6;19.9;507;7.0;"";7;0;805;95
239802;4;19.9;507;7.0;"";13;0;890;9
239804;4;19.9;507;7.0;"";31;0;890;14
239805;5;19.9;507;7.0;"";5;0;890;11
239806;4;19.9;507;7.0;"";2;0;890;11
239807;6;29.9;509;7.0;"";12;1;890;11
239809;4;119.9;4285;7.0;"{""interface"":""gpon-onu_1\/8\/12:5"",""onu_type"":""ZTE-F670LV1.1.01\r"",""state"":""working"",""distance"":""4195m"",""ont_rx_power"":-27.861,""rx_signal"":-21.938}";10;1;890;11
239811;4;169.9;442;7.0;"{""interface"":""gpon-onu_1\/4\/14:70"",""onu_type"":""ZTE-F670L\r"",""state"":""working"",""distance"":""2615m"",""ont_rx_power"":-27.167,""rx_signal"":-22.366}";6;2;890;11
239815;9;139.9;1415;7.0;"";27;4;805;9
239817;7;139.9;527;7.0;"{""interface"":""gpon-onu_1\/2\/2:63"",""onu_type"":""ZTE-F601\r"",""state"":""working"",""distance"":""7329m"",""ont_rx_power"":-26.197,""rx_signal"":-23.56}";10;2;890;11
239818;4;139.9;629;7.0;"{""onu_type"":""AN5506-SFU""}";16;2;1122;11
239824;7;139.9;695;7.0;"";12;1;805;9
239829;4;119.9;628;7.0;"{""interface"":""gpon-onu_1\/7\/7:43"",""onu_type"":""ZTE-F601\r"",""state"":""working"",""distance"":""9761m""}";13;1;1122;11
239830;4;129.99;4287;7.0;"";9;1;890;11
239831;14;139.9;534;7.0;"";5;4;805;9
239832;4;149.9;1285;7.0;"";38;5;1047;9
239834;7;119.9;4290;7.0;"";14;3;1122;11
239840;7;139.9;527;7.0;"{""interface"":""gpon-onu_1\/1\/14:29"",""onu_type"":""F670LV1.1.01\r"",""state"":""working"",""distance"":""1095m"",""ont_rx_power"":-22.975,""rx_signal"":-21.805}";8;2;890;11
239841;7;139.9;534;7.0;"";5;2;805;9
239843;7;139.9;534;7.0;"";3;1;805;9
239844;10;119.9;1283;7.0;"{""onu_type"":""HG260""}";23;2;1047;9
239847;7;149.9;1267;7.0;"";7;2;947;9
239851;9;119.9;1081;7.0;"{""onu_type"":""HG260""}";8;3;805;9
239852;9;139.9;1415;7.0;"";11;4;805;9
239853;4;139.9;527;7.0;"";15;3;890;9
239856;4;119.9;4285;7.0;"{""interface"":""gpon-onu_1\/1\/9:10"",""onu_type"":""F670LV1.1.01\r"",""state"":""working"",""distance"":""1544m"",""ont_rx_power"":-20.545,""rx_signal"":-16.143}";17;2;890;11
239863;5;139.9;4372;7.0;"{""interface"":""gpon-onu_1\/2\/2:20"",""onu_type"":""ZTE-F601\r"",""state"":""working"",""distance"":""1975m"",""ont_rx_power"":-25.003,""rx_signal"":-24.202}";8;2;805;11
239865;86;109.9;4283;7.0;"";9;2;953;11
239866;9;169.9;696;7.0;"";14;2;1122;9
239871;14;139.9;534;7.0;"";6;2;1052;9
239873;6;119.9;4285;7.0;"";2;1;890;11
239878;4;119.9;1281;7.0;"";17;2;805;9
239879;7;139.9;527;7.0;"";5;3;948;9
239880;5;119.9;1316;7.0;"";5;3;890;9
239882;4;139.9;534;7.0;"{""interface"":""gpon-onu_1\/2\/6:19"",""onu_type"":""F670LV1.1.01\r"",""state"":""DyingGasp"",""distance"":""850m""}";1;1;805;4
239885;5;129.99;1321;7.0;"";4;3;890;9
239888;95;139.9;1415;7.0;"";8;3;805;9
239891;11;139.9;527;7.0;"{""interface"":""gpon-onu_1\/4\/6:84"",""onu_type"":""F670LV1.1.01\r"",""state"":""working"",""distance"":""2162m"",""ont_rx_power"":-25.683,""rx_signal"":-21.192}";31;1;890;11
239892;9;139.9;4314;7.0;"";7;1;805;11
239894;6;129.99;1321;7.0;"";6;2;890;9
239897;9;129.99;1321;7.0;"";4;2;890;9
239899;5;139.9;4294;7.0;"";20;2;805;11
239900;4;139.9;629;7.0;"";8;2;805;9
239901;4;119.9;1283;7.0;"{""onu_type"":""HG260""}";4;1;1047;11
239902;9;139.9;4326;7.0;"{""onu_type"":""HG260""}";6;2;805;11
239904;9;109.9;4283;7.0;"";8;2;953;11
239905;5;149.9;1279;7.0;"";18;5;805;9
239906;7;0.0;4219;7.0;"{""interface"":""gpon-onu_1\/2\/14:2"",""onu_type"":""ZTE-F601\r"",""state"":""working"",""distance"":""6411m"",""ont_rx_power"":-27.853,""rx_signal"":-24.56}";102;0;890;11
239907;9;129.99;4287;7.0;"";4;1;890;9
239909;9;169.9;696;7.0;"[]";6;3;1122;9
239911;5;119.9;4290;7.0;"{""onu_type"":""HG260""}";22;2;1122;11
239914;4;139.9;629;7.0;"[]";13;1;947;11
239917;6;169.9;696;7.0;"";5;2;1122;9
239919;88;139.9;629;7.0;"";38;2;1122;9
239924;5;149.9;1279;7.0;"";4;1;805;9
239926;4;169.9;696;7.0;"";8;2;1122;9
239927;4;139.9;629;7.0;"";36;3;1122;9
239928;6;139.9;1415;7.0;"";26;3;805;9
239929;9;139.9;4314;7.0;"";9;2;805;11
239930;7;149.9;1285;7.0;"";24;2;1047;9
239931;9;119.9;4290;7.0;"{""interface"":""gpon-onu_1\/2\/8:78"",""onu_type"":""ZTE-F601\r"",""state"":""working"",""distance"":""4745m""}";3;2;1052;11
239932;7;139.9;695;7.0;"";8;2;805;9
239937;7;149.9;1267;7.0;"";49;4;947;9
239938;4;83.8;277;7.0;"";4;2;890;11
239940;6;119.9;4292;7.0;"{""onu_type"":""HG260""}";9;3;805;11
239941;4;139.9;527;7.0;"";8;2;890;11
239942;5;139.9;4294;7.0;"";3;1;805;11
239945;4;149.9;1279;7.0;"{""onu_type"":""HG260""}";9;1;805;11
239946;5;139.9;527;7.0;"";4;2;890;9
239948;5;139.9;527;7.0;"{""interface"":""gpon-onu_1\/1\/7:16"",""onu_type"":""F670LV1.1.01\r"",""state"":""DyingGasp"",""distance"":""1789m"",""ont_rx_power"":0,""rx_signal"":0}";7;2;890;9
239949;9;119.9;1283;7.0;"";8;2;1047;9
239951;7;119.9;1081;7.0;"";9;1;805;9
239952;4;139.9;1415;7.0;"";5;1;805;11
239954;7;139.9;527;7.0;"";4;1;890;11
239955;4;139.9;1415;7.0;"";8;3;805;11
239956;4;139.9;527;7.0;"{""interface"":""gpon-onu_1\/6\/4:42"",""onu_type"":""F670LV1.1.01\r"",""state"":""working"",""distance"":""1688m"",""ont_rx_power"":-24.926,""rx_signal"":-22.366}";4;2;890;11
239957;4;139.9;1415;7.0;"";8;2;805;11
239958;5;119.9;520;7.0;"";2;3;890;9
239959;4;169.9;656;7.0;"";6;2;805;9
239960;7;139.9;4323;7.0;"{""onu_type"":""HG260""}";8;1;1122;11
239961;6;139.9;1415;7.0;"";8;1;805;11
239962;5;109.9;4283;7.0;"";3;1;890;11
239966;9;149.9;4335;7.0;"";32;1;805;9
239967;6;119.9;4290;7.0;"{""interface"":""gpon-onu_1\/3\/6:70"",""onu_type"":""ZTE-F601\r"",""state"":""working"",""distance"":""5047m""}";27;4;1122;11
239968;4;99.9;1043;7.0;"{""onu_type"":""HG260""}";5;1;1047;11
239971;4;129.99;1321;7.0;"";3;2;890;9
239973;4;129.99;1321;7.0;"";6;1;890;9
239974;5;139.9;4204;7.0;"";6;1;805;11
239977;7;139.9;527;7.0;"";4;1;890;11
239979;4;109.9;4295;7.0;"";6;2;805;11
239981;12;169.9;4294;7.0;"";20;1;805;11
239982;9;129.99;4287;7.0;"";8;1;890;9
239983;7;119.9;655;7.0;"";7;2;805;9
239984;5;119.9;1081;7.0;"{""onu_type"":""5506-01-A1""}";12;3;805;9
239985;7;139.9;534;7.0;"";5;3;805;9
239987;11;169.9;1444;7.0;"";12;2;805;9
239988;4;119.9;4285;7.0;"";8;1;890;11
239989;7;119.9;4290;7.0;"{""interface"":""gpon-onu_1\/2\/8:77"",""onu_type"":""ZTE-F601\r"",""state"":""working"",""distance"":""3098m""}";14;1;1052;11
239992;5;139.9;1415;7.0;"";13;3;805;9
239994;5;149.9;1267;7.0;"";8;4;1015;9
239995;5;139.9;527;7.0;"";15;2;890;11
239998;9;119.9;628;7.0;"[]";23;2;1015;9
239999;5;139.9;534;7.0;"";5;2;805;9
240000;4;149.9;1285;7.0;"";4;1;1047;9
240001;4;139.9;527;7.0;"";1;1;890;9
240003;5;149.9;1285;7.0;"";8;1;1047;9
240004;7;169.9;696;7.0;"";10;3;1122;9
240005;5;139.9;527;7.0;"";12;3;890;9
240007;6;119.9;4290;7.0;"[]";6;1;1015;11
240008;4;139.9;534;7.0;"";5;2;805;9
240009;4;149.9;2251;7.0;"[]";18;2;947;11
240010;9;149.9;1285;7.0;"";9;2;1047;9
240012;7;139.9;527;7.0;"";5;2;890;9
240013;9;139.9;527;7.0;"";9;2;890;9
240015;4;139.9;629;7.0;"";0;0;1122;9
240016;9;149.9;1285;7.0;"";9;1;1047;9
240017;10;119.9;1283;7.0;"{""onu_type"":""HG260""}";21;2;1047;9
240020;5;139.9;534;7.0;"";10;2;805;9
240023;5;139.9;629;7.0;"";14;3;1122;9
240025;7;129.99;1321;7.0;"";16;2;890;9
240027;4;169.9;4343;7.0;"{""onu_type"":""HG260""}";24;1;1122;11
240028;5;139.9;527;7.0;"";5;1;890;9
240030;6;169.9;1444;7.0;"";20;1;1047;11
240031;9;139.9;4286;7.0;"";3;1;890;11
240033;10;139.9;4323;7.0;"{""interface"":""gpon-onu_1\/3\/12:47"",""onu_type"":""F670\r"",""state"":""working"",""distance"":""2824m""}";25;2;1122;11
240034;4;139.9;527;7.0;"";39;2;890;9
240035;7;119.9;4285;7.0;"{""interface"":""gpon-onu_1\/3\/10:89"",""onu_type"":""F670LV1.1.01\r"",""state"":""working"",""distance"":""3073m"",""ont_rx_power"":-22.64,""rx_signal"":-18.862}";11;1;890;11
240038;5;119.9;628;7.0;"";5;2;1122;9
240041;4;139.9;1415;7.0;"";10;1;805;11
240044;4;129.99;1321;7.0;"";12;1;890;11
240045;7;119.9;4290;7.0;"{""interface"":""gpon-onu_1\/8\/8:105"",""onu_type"":""ZTE-F601\r"",""state"":""working"",""distance"":""1541m""}";3;1;1122;11
240046;5;119.9;4290;7.0;"[]";8;2;1122;11
240049;9;169.9;442;7.0;"";4;2;890;9
240053;4;119.9;4285;7.0;"";5;1;890;11
240055;5;149.9;2251;7.0;"{""onu_type"":""5506-01-A1""}";11;1;947;11
240062;4;169.9;4294;7.0;"";10;2;805;11
240063;4;139.9;527;7.0;"";12;1;890;11
240064;4;194.0;4285;7.0;"";8;1;953;11
240065;84;139.9;4294;7.0;"";11;1;805;11
240066;9;139.9;527;7.0;"";8;2;890;9
240067;9;169.9;442;7.0;"";6;2;890;9
240070;9;169.9;442;7.0;"";7;2;890;9
240071;7;149.9;1279;7.0;"{""onu_type"":""HG260""}";15;1;805;13
240073;4;139.9;527;7.0;"{""interface"":""gpon-onu_1\/4\/9:37"",""onu_type"":""ZTE-F601\r"",""state"":""working"",""distance"":""3071m"",""ont_rx_power"":-27.133,""rx_signal"":-24.08}";38;2;890;11
240074;5;139.9;4294;7.0;"";3;1;805;11
240076;4;119.9;4285;7.0;"";8;3;890;11
240077;5;149.9;2251;7.0;"{""onu_type"":""HG260""}";20;3;1047;11
240081;4;139.9;527;7.0;"";8;2;890;11
240084;6;109.9;4295;7.0;"";15;3;805;11
240085;5;29.9;509;7.0;"";1;1;805;9
240087;4;149.9;1267;7.0;"[]";22;2;947;9
240091;4;139.9;4286;7.0;"";15;6;805;9
240092;10;149.9;1285;7.0;"{""onu_type"":""5506-SFU""}";45;3;1047;95
240096;5;119.9;4292;7.0;"{""interface"":""gpon-onu_1\/1\/3:46"",""onu_type"":""ZTE-F670L\r"",""state"":""working"",""distance"":""3248m""}";11;2;805;11
240097;6;99.9;2050;7.0;"{""onu_type"":""HG260""}";16;3;1047;9
240099;9;149.9;1267;7.0;"";3;1;947;9
240100;7;139.9;1415;7.0;"";10;2;805;9
240102;5;119.9;4285;7.0;"";5;1;890;11
240104;4;149.9;1279;7.0;"{""onu_type"":""5506-01-A1""}";39;2;805;95
240105;4;139.9;629;7.0;"{""interface"":""gpon-onu_1\/2\/9:5"",""onu_type"":""ZTE-F601\r"",""state"":""working"",""distance"":""1232m"",""ont_rx_power"":-23.452,""rx_signal"":-21.42}";6;1;805;11
240106;9;129.99;1321;7.0;"";4;1;890;9
240107;9;169.9;1444;7.0;"";29;1;805;9
240108;4;149.9;1279;7.0;"{""onu_type"":""5506-SFU""}";13;2;805;11
240110;6;149.9;1279;7.0;"{""onu_type"":""HG260""}";11;4;805;9
240113;5;119.9;628;7.0;"";5;2;1122;9
240114;6;119.9;628;7.0;"{""interface"":""gpon-onu_1\/7\/9:4"",""onu_type"":""ZTE-F601\r"",""state"":""working"",""distance"":""8353m"",""ont_rx_power"":-21.426,""rx_signal"":-19.352}";27;3;805;14
240116;7;149.9;1285;7.0;"";5;1;1047;9
240118;7;99.9;2050;7.0;"{""onu_type"":""5506-01-B1""}";15;4;1047;11
240119;4;129.99;1321;7.0;"";5;2;890;11
240121;9;169.9;696;7.0;"";15;2;1122;9
240125;5;149.9;4335;7.0;"{""onu_type"":""HG260""}";3;1;805;11
240126;9;149.9;2251;7.0;"";21;2;1047;11
240129;4;139.9;629;7.0;"[]";10;2;947;11
240130;9;139.9;629;7.0;"";24;3;805;9
240131;4;149.9;1285;7.0;"";1;1;1047;9
240133;4;149.9;1285;7.0;"";14;2;1047;9
240134;9;139.9;695;7.0;"";13;4;805;9
240135;4;149.9;1279;7.0;"";10;1;805;9
240136;9;139.9;4323;7.0;"";2;1;1122;11
240138;5;139.9;4285;7.0;"";8;2;953;11
240140;5;139.9;1415;7.0;"";18;2;805;14
240141;9;139.9;1415;7.0;"";28;2;805;95
240142;5;139.9;527;7.0;"{""interface"":""gpon-onu_1\/3\/13:93"",""onu_type"":""ZTE-F670L\r"",""state"":""working"",""distance"":""2028m"",""ont_rx_power"":-26.153,""rx_signal"":-23.188}";10;2;890;11
240143;4;139.9;1415;7.0;"";19;4;1015;11
240144;4;0.0;4295;7.0;"";4;2;805;11
240145;7;119.9;2007;7.0;"{""onu_type"":""5506-01-A1""}";17;2;1047;11
240146;4;139.9;527;7.0;"{""interface"":""gpon-onu_1\/4\/5:31"",""onu_type"":""ZTE-F601\r"",""state"":""working"",""distance"":""1143m"",""ont_rx_power"":-26.447,""rx_signal"":-22.442}";5;1;890;11
240147;6;119.9;628;7.0;"";6;1;1122;9
240148;4;119.9;1279;7.0;"{""onu_type"":""HG260""}";9;1;805;11
240150;5;139.9;527;7.0;"";7;2;890;11
240151;5;149.9;2251;7.0;"";13;4;1047;11
240152;6;119.9;655;7.0;"";4;3;805;9
240153;5;119.9;4205;7.0;"{""onu_type"":""5506-01-A1""}";6;2;805;11
240156;7;119.9;1081;7.0;"{""onu_type"":""HG260""}";20;2;805;9
240159;4;139.9;527;7.0;"";4;2;890;9
240162;4;119.9;628;7.0;"{""interface"":""gpon-onu_1\/6\/9:32"",""onu_type"":""ZTE-F601\r"",""state"":""working"",""distance"":""8652m""}";10;1;1122;11
240165;9;139.9;1415;7.0;"";27;4;805;9
240166;4;139.9;695;7.0;"{""interface"":""gpon-onu_1\/3\/15:32"",""onu_type"":""ZTE-F601\r"",""state"":""working"",""distance"":""3558m"",""ont_rx_power"":-30.866,""rx_signal"":-25.522}";9;3;805;11
240170;4;139.9;1415;7.0;"";4;1;805;9
240171;5;139.9;629;7.0;"{""name"":""155544-05199555367"",""model"":""ZTE-F601"",""distance"":""7079m"",""tx_signal"":""no signal"",""rx_signal"":""N\/A""}";11;1;1122;9
240174;5;129.9;543;7.0;"";6;1;890;9
240179;4;139.9;695;7.0;"{""interface"":""gpon-onu_1\/1\/6:124"",""onu_type"":""ZTE-F601\r"",""state"":""working"",""distance"":""3983m""}";22;2;805;11
240181;5;119.9;4290;7.0;"{""interface"":""gpon-onu_1\/6\/9:54"",""onu_type"":""ST-1001-FL\r"",""state"":""working"",""distance"":""8678m""}";9;3;1122;11
240183;5;139.9;527;7.0;"{""interface"":""gpon-onu_1\/3\/4:15"",""onu_type"":""F670LV1.1.01\r"",""state"":""working"",""distance"":""2266m"",""ont_rx_power"":-24.225,""rx_signal"":-19.79}";16;2;890;11
240184;6;119.9;1081;7.0;"{""onu_type"":""HG260""}";19;4;805;9
240185;6;119.9;1045;7.0;"[]";20;5;947;9
240186;10;139.9;527;7.0;"";28;2;890;11
240187;96;139.9;4314;7.0;"";5;1;805;11
240189;5;119.9;4292;7.0;"";13;4;805;11
240193;7;139.9;527;7.0;"{""interface"":""gpon-onu_1\/1\/1:8"",""onu_type"":""F670LV1.1.01\r"",""state"":""working"",""distance"":""1568m"",""ont_rx_power"":-23.372,""rx_signal"":-20.268}";7;1;890;11
240194;4;99.9;1043;7.0;"{""onu_type"":""5506-01-B1""}";6;1;1047;11
240198;5;139.9;527;7.0;"";8;1;948;9
240199;4;139.9;1345;7.0;"";35;3;1093;9
240203;4;109.9;4295;7.0;"";5;1;805;11
240205;4;139.9;534;7.0;"";3;2;805;9
240206;5;139.9;4372;7.0;"{""interface"":""gpon-onu_1\/2\/6:2"",""onu_type"":""ZTE-F670L\r"",""state"":""working"",""distance"":""2193m"",""ont_rx_power"":-22.518,""rx_signal"":-20.362}";13;2;805;11
240207;4;139.9;1415;7.0;"";26;1;805;14
240210;9;139.9;4286;7.0;"";4;3;890;9
240211;5;119.9;4285;7.0;"{""interface"":""gpon-onu_1\/7\/14:24"",""onu_type"":""ZTE-F601\r"",""state"":""working"",""distance"":""6039m"",""ont_rx_power"":-10.425,""rx_signal"":-24.942}";1;1;890;11
240213;5;119.9;628;7.0;"{""interface"":""gpon-onu_1\/8\/5:24"",""onu_type"":""ZTE-F601\r"",""state"":""DyingGasp"",""distance"":""8435m""}";15;3;805;13
240214;4;119.9;655;7.0;"{""onu_type"":""HG260""}";2;1;805;11
240216;9;139.9;4323;7.0;"{""interface"":""gpon-onu_1\/2\/3:90"",""onu_type"":""ZTE-F601\r\r"",""state"":""working"",""distance"":""1881m"",""ont_rx_power"":-25.872,""rx_signal"":-24.438}";20;3;890;11
240218;4;139.9;1415;7.0;"";23;2;805;9
240221;11;109.9;4295;7.0;"";19;1;805;11
240222;5;149.9;1279;7.0;"";4;1;805;9
240224;6;139.9;1415;7.0;"";9;2;805;9
240227;4;189.9;291;7.0;"";4;3;890;9
240228;4;139.9;1415;7.0;"";10;2;805;9
240229;4;119.9;1081;7.0;"{""onu_type"":""HG260""}";16;1;805;11
240230;9;119.9;4292;7.0;"{""interface"":""gpon-onu_1\/4\/5:9"",""onu_type"":""ZTE-F601\r"",""state"":""working"",""distance"":""2783m"",""ont_rx_power"":-20.118,""rx_signal"":-18.042}";4;1;805;11
240231;10;99.9;4203;7.0;"";22;3;805;11
240234;5;139.9;527;7.0;"";6;2;890;11
240235;5;139.9;629;7.0;"";1;1;1122;9
240236;12;139.9;1415;7.0;"";12;2;805;9
240237;4;139.9;4323;7.0;"{""interface"":""gpon-onu_1\/2\/10:107"",""onu_type"":""ZTE-F601\r"",""state"":""working"",""distance"":""3026m""}";16;2;1052;11
240239;4;119.9;4285;7.0;"{""interface"":""gpon-onu_1\/2\/2:54"",""onu_type"":""F670LV1.1.01\r"",""state"":""working"",""distance"":""3200m"",""ont_rx_power"":-28.299,""rx_signal"":-21.55}";7;2;890;11
240240;5;169.9;4288;7.0;"";5;4;890;11
240242;5;119.9;628;7.0;"";3;1;1122;9
240243;4;139.9;4204;7.0;"{""interface"":""gpon-onu_1\/13\/16:6"",""onu_type"":""F670LV1.1.01\r"",""state"":""working"",""distance"":""3093m""}";13;3;805;11
240244;4;129.9;1321;7.0;"";8;2;890;9
240245;5;139.9;527;7.0;"";5;2;890;9
240246;7;139.9;527;7.0;"";4;1;890;11
240247;4;149.9;1279;7.0;"{""onu_type"":""5506-01-B1""}";7;3;805;9
240249;4;129.9;4287;7.0;"";26;5;890;11
240250;5;139.9;4285;7.0;"";12;2;953;9
240252;9;119.9;520;7.0;"";21;1;890;95
240257;7;139.9;527;7.0;"{""interface"":""gpon-onu_1\/4\/8:1"",""onu_type"":""F670LV1.1.01\r"",""state"":""working"",""distance"":""1526m"",""ont_rx_power"":-24.516,""rx_signal"":-21.488}";7;2;890;11
240261;6;149.9;4335;7.0;"";12;4;805;11
240264;9;119.9;4285;7.0;"";3;2;890;11
240266;5;119.9;4290;7.0;"{""interface"":""gpon-onu_1\/4\/4:26"",""onu_type"":""ZTE-F601\r"",""state"":""working"",""distance"":""4135m""}";6;0;1122;11
240269;13;139.9;1415;7.0;"";10;2;805;9
240271;96;139.9;4314;7.0;"";16;2;805;11
240272;5;139.9;527;7.0;"{""interface"":""gpon-onu_1\/2\/10:74"",""onu_type"":""F670LV1.1.01\r"",""state"":""working"",""distance"":""3896m"",""ont_rx_power"":-25.884,""rx_signal"":-21.938}";5;2;890;11
240276;4;99.9;1042;7.0;"{""onu_type"":""5506-01-A1""}";19;2;805;13
240277;4;139.9;629;7.0;"";15;2;1122;9
240284;11;109.9;4295;7.0;"";6;1;805;11
240285;5;139.9;527;7.0;"";18;4;890;9
240286;7;129.9;1321;7.0;"";3;1;890;9
240288;6;169.9;696;7.0;"";11;1;1122;9
240291;4;139.9;4204;7.0;"";6;1;805;11
240293;9;129.9;4287;7.0;"";4;1;890;13
240295;5;109.9;1356;7.0;"";14;3;1093;9
240297;4;139.9;1415;7.0;"";14;1;805;11
240298;9;149.9;1267;7.0;"{""onu_type"":""5506-01-A1""}";4;2;947;9
240300;4;139.9;695;7.0;"{""onu_type"":""HG260""}";13;2;805;9
240302;9;139.9;1415;7.0;"";21;3;805;9
240305;5;0.0;4283;7.0;"";4;1;890;11
240309;9;119.9;628;7.0;"[]";6;4;1015;9
240313;9;169.9;1444;7.0;"";10;1;805;9
240314;91;139.9;1415;7.0;"";4;1;805;9
240315;9;149.9;1267;7.0;"{""onu_type"":""5506-01-A1""}";4;3;947;9
240318;9;109.9;4295;7.0;"";7;1;805;11
240319;14;109.9;4283;7.0;"";25;1;1093;14
240320;5;139.9;527;7.0;"";2;1;890;9
240322;4;149.9;1285;7.0;"{""onu_type"":""5506-01-B1""}";9;1;1047;13
240323;9;109.9;1356;7.0;"";7;4;1093;9
240327;4;139.9;527;7.0;"";7;1;890;11
240329;6;119.9;1081;7.0;"";6;1;805;9
240330;6;129.9;4287;7.0;"";23;2;890;11
240332;5;119.9;4285;7.0;"";3;2;890;11
240334;6;139.9;1415;7.0;"";12;3;805;9
240335;9;119.9;4290;7.0;"{""onu_type"":""AN5506-SFU""}";28;4;1122;14
240336;4;139.9;1415;7.0;"";31;2;805;9
240339;5;139.9;4372;7.0;"{""onu_type"":""HG260""}";8;1;805;11
240342;4;129.9;1321;7.0;"";10;2;890;9
240343;7;139.9;1345;7.0;"";2;1;1093;9
240346;9;129.9;1321;7.0;"";27;1;890;95
240348;4;119.9;628;7.0;"[]";5;1;1122;11
240350;5;149.9;1285;7.0;"";11;1;1047;9
240354;6;129.9;1321;7.0;"";15;3;890;9
240355;6;129.9;1321;7.0;"";4;3;890;9
240356;10;119.9;628;7.0;"[]";7;3;1015;9
240359;4;139.9;629;7.0;"";6;1;1122;9
240361;6;149.9;1285;7.0;"";9;1;1047;9
240365;5;119.9;1045;7.0;"";10;1;947;9
240366;7;139.9;695;7.0;"";6;1;805;9
240368;4;99.9;1042;7.0;"";23;6;805;11
240370;4;149.9;1285;7.0;"";25;2;1047;9
240371;4;149.9;1285;7.0;"{""onu_type"":""HG260""}";36;2;1047;9
240376;14;0.0;4286;7.0;"{""interface"":""gpon-onu_1\/6\/13:34"",""onu_type"":""F670LV1.1.01\r"",""state"":""working"",""distance"":""3876m"",""ont_rx_power"":-27.144,""rx_signal"":-25.088}";5;2;890;11
240378;5;119.9;4285;7.0;"{""interface"":""gpon-onu_1\/4\/12:40"",""onu_type"":""F670LV1.1.01\r"",""state"":""working"",""distance"":""2880m"",""ont_rx_power"":-26.384,""rx_signal"":-22.292}";4;1;890;11
240380;5;149.9;1285;7.0;"{""onu_type"":""5506-01-A1""}";11;3;1047;9
240382;5;139.9;527;7.0;"{""interface"":""gpon-onu_1\/2\/16:103"",""onu_type"":""F670LV1.1.01\r"",""state"":""working"",""distance"":""1181m"",""ont_rx_power"":-30.895,""rx_signal"":-26.384}";5;1;890;11
240383;4;139.9;695;7.0;"{""interface"":""gpon-onu_1\/6\/7:1"",""onu_type"":""ZTE-F601\r"",""state"":""working"",""distance"":""4672m"",""ont_rx_power"":-21.826,""rx_signal"":-17.252}";7;2;805;11
240386;6;139.9;1415;7.0;"";9;2;805;9
240388;5;139.9;527;7.0;"";7;3;890;11
240390;6;139.9;1415;7.0;"";25;2;805;9
240393;6;139.9;4294;7.0;"";10;1;805;11
240396;7;119.9;4290;7.0;"[]";6;1;1015;11
240399;4;0.0;4283;7.0;"";7;1;953;11
240400;4;139.9;527;7.0;"";14;3;890;11
240402;7;119.9;520;7.0;"";8;3;890;9
240403;4;109.9;1412;7.0;"";8;2;805;9
